"#,Date Time,""X Accel, g"",""Y Accel, g"",""Z Accel, g"""
1,09/30/22 08:00:00 AM,-0.450,-0.900,0.400
2,09/30/22 08:00:30 AM,-0.825,-0.675,0.250
3,09/30/22 08:01:00 AM,-1.025,-0.400,-0.025
4,09/30/22 08:01:30 AM,-0.250,-0.625,0.800
5,09/30/22 08:02:00 AM,-0.300,-0.850,0.600
6,09/30/22 08:02:30 AM,-1.050,-0.250,0.000
7,09/30/22 08:03:00 AM,-0.275,-0.725,0.675
8,09/30/22 08:03:30 AM,-0.775,-0.750,0.275
9,09/30/22 08:04:00 AM,-0.475,-0.800,0.475
10,09/30/22 08:04:30 AM,-0.725,-0.775,0.325
11,09/30/22 08:05:00 AM,-0.900,-0.625,0.225
12,09/30/22 08:05:30 AM,-0.250,-0.700,0.750
13,09/30/22 08:06:00 AM,-0.425,-0.900,0.450
14,09/30/22 08:06:30 AM,-0.850,-0.675,0.275
15,09/30/22 08:07:00 AM,-0.525,-0.725,0.550
16,09/30/22 08:07:30 AM,-0.325,-0.750,0.650
17,09/30/22 08:08:00 AM,-0.450,-0.750,0.600
18,09/30/22 08:08:30 AM,-1.000,-0.425,0.100
19,09/30/22 08:09:00 AM,-0.250,-0.675,0.750
20,09/30/22 08:09:30 AM,-0.550,-0.825,0.350
21,09/30/22 08:10:00 AM,-0.450,-0.850,0.475
22,09/30/22 08:10:30 AM,-0.750,-0.675,0.450
23,09/30/22 08:11:00 AM,-0.275,-0.375,0.925
24,09/30/22 08:11:30 AM,-0.725,-0.725,0.425
25,09/30/22 08:12:00 AM,-0.625,-0.750,0.475
26,09/30/22 08:12:30 AM,-0.525,-0.800,0.475
27,09/30/22 08:13:00 AM,-0.675,-0.800,0.275
28,09/30/22 08:13:30 AM,-0.475,-0.800,0.575
29,09/30/22 08:14:00 AM,-0.950,-0.575,-0.100
30,09/30/22 08:14:30 AM,-0.650,-0.825,-0.300
31,09/30/22 08:15:00 AM,-0.300,-0.725,0.700
32,09/30/22 08:15:30 AM,-0.525,-0.675,0.625
33,09/30/22 08:16:00 AM,-0.400,-0.750,0.625
34,09/30/22 08:16:30 AM,-0.225,-0.750,0.725
35,09/30/22 08:17:00 AM,-0.500,-0.850,0.350
36,09/30/22 08:17:30 AM,-0.725,-0.750,0.350
37,09/30/22 08:18:00 AM,-0.950,-0.375,0.125
38,09/30/22 08:18:30 AM,-1.000,-0.350,-0.325
39,09/30/22 08:19:00 AM,-0.925,-0.650,-0.075
40,09/30/22 08:19:30 AM,-1.025,-0.375,-0.125
41,09/30/22 08:20:00 AM,-1.050,-0.400,-0.225
42,09/30/22 08:20:30 AM,-0.875,-0.625,0.250
43,09/30/22 08:21:00 AM,-0.550,-0.725,0.550
44,09/30/22 08:21:30 AM,-0.450,-0.650,0.700
45,09/30/22 08:22:00 AM,-0.450,-0.825,0.475
46,09/30/22 08:22:30 AM,-0.550,-0.800,0.450
47,09/30/22 08:23:00 AM,-0.950,-0.475,0.075
48,09/30/22 08:23:30 AM,-1.025,-0.400,-0.125
49,09/30/22 08:24:00 AM,-0.525,-0.850,0.450
50,09/30/22 08:24:30 AM,-0.825,-0.725,0.300
51,09/30/22 08:25:00 AM,-0.475,-0.650,0.700
52,09/30/22 08:25:30 AM,-0.900,-0.575,0.150
53,09/30/22 08:26:00 AM,-0.775,-0.675,0.450
54,09/30/22 08:26:30 AM,-0.175,-0.850,0.550
55,09/30/22 08:27:00 AM,-0.750,-0.700,0.350
56,09/30/22 08:27:30 AM,-1.025,-0.325,-0.200
57,09/30/22 08:28:00 AM,-1.025,-0.400,-0.125
58,09/30/22 08:28:30 AM,-0.875,-0.525,0.350
59,09/30/22 08:29:00 AM,-0.425,-0.825,0.550
60,09/30/22 08:29:30 AM,-0.950,-0.575,0.175
61,09/30/22 08:30:00 AM,-0.525,-0.700,0.575
62,09/30/22 08:30:30 AM,-1.050,-0.350,-0.025
63,09/30/22 08:31:00 AM,-0.750,-0.725,0.300
64,09/30/22 08:31:30 AM,-1.050,-0.400,-0.100
65,09/30/22 08:32:00 AM,-0.575,-0.775,0.425
66,09/30/22 08:32:30 AM,-0.600,-0.700,0.550
67,09/30/22 08:33:00 AM,-0.875,-0.625,0.350
68,09/30/22 08:33:30 AM,-0.425,-0.825,0.450
69,09/30/22 08:34:00 AM,-0.750,-0.675,0.400
70,09/30/22 08:34:30 AM,-0.150,-0.675,0.800
71,09/30/22 08:35:00 AM,-0.950,-0.475,0.150
72,09/30/22 08:35:30 AM,-0.675,-0.775,0.350
73,09/30/22 08:36:00 AM,-0.800,-0.650,0.300
74,09/30/22 08:36:30 AM,-0.425,-0.725,0.625
75,09/30/22 08:37:00 AM,-0.800,-0.675,0.250
76,09/30/22 08:37:30 AM,-0.625,-0.675,0.550
77,09/30/22 08:38:00 AM,-0.675,-0.700,0.475
78,09/30/22 08:38:30 AM,-0.450,-0.750,0.600
79,09/30/22 08:39:00 AM,-0.675,-0.675,0.450
80,09/30/22 08:39:30 AM,-0.950,-0.525,0.175
81,09/30/22 08:40:00 AM,-0.800,-0.675,0.300
82,09/30/22 08:40:30 AM,-0.775,-0.675,0.350
83,09/30/22 08:41:00 AM,-0.375,-0.775,0.625
84,09/30/22 08:41:30 AM,-1.075,-0.325,-0.200
85,09/30/22 08:42:00 AM,-0.750,-0.675,0.350
86,09/30/22 08:42:30 AM,-0.675,-0.800,0.325
87,09/30/22 08:43:00 AM,-1.025,-0.400,-0.150
88,09/30/22 08:43:30 AM,-0.950,-0.475,-0.025
89,09/30/22 08:44:00 AM,-0.925,-0.575,0.025
90,09/30/22 08:44:30 AM,-0.925,-0.575,-0.025
91,09/30/22 08:45:00 AM,-0.675,-0.775,0.425
92,09/30/22 08:45:30 AM,0.000,-0.875,0.600
93,09/30/22 08:46:00 AM,-0.675,-0.725,0.450
94,09/30/22 08:46:30 AM,-0.950,-0.500,0.175
95,09/30/22 08:47:00 AM,-0.775,-0.700,0.175
96,09/30/22 08:47:30 AM,-0.425,-0.675,0.675
97,09/30/22 08:48:00 AM,-0.600,-0.875,0.400
98,09/30/22 08:48:30 AM,-0.900,-0.675,0.125
99,09/30/22 08:49:00 AM,-0.925,-0.525,0.025
100,09/30/22 08:49:30 AM,-0.775,-0.625,0.450
101,09/30/22 08:50:00 AM,-0.225,-0.900,0.550
102,09/30/22 08:50:30 AM,-0.325,-0.625,0.750
103,09/30/22 08:51:00 AM,-0.325,-0.425,0.875
104,09/30/22 08:51:30 AM,-0.250,-0.575,0.825
105,09/30/22 08:52:00 AM,-0.400,-0.275,0.900
106,09/30/22 08:52:30 AM,-0.275,-0.500,0.875
107,09/30/22 08:53:00 AM,-0.475,-0.725,0.650
108,09/30/22 08:53:30 AM,-0.725,-0.750,0.400
109,09/30/22 08:54:00 AM,-0.850,-0.675,0.200
110,09/30/22 08:54:30 AM,-0.225,-0.475,0.875
111,09/30/22 08:55:00 AM,-0.525,-0.825,0.400
112,09/30/22 08:55:30 AM,-0.825,-0.600,0.300
113,09/30/22 08:56:00 AM,-0.975,-0.475,0.100
114,09/30/22 08:56:30 AM,-0.475,-0.900,0.350
115,09/30/22 08:57:00 AM,-0.225,-0.775,0.650
116,09/30/22 08:57:30 AM,-1.050,-0.425,0.050
117,09/30/22 08:58:00 AM,-0.850,-0.675,0.175
118,09/30/22 08:58:30 AM,-0.150,-0.850,0.575
119,09/30/22 08:59:00 AM,-0.975,-0.475,-0.125
120,09/30/22 08:59:30 AM,-0.775,-0.700,0.400
121,09/30/22 09:00:00 AM,-0.850,-0.650,0.225
122,09/30/22 09:00:30 AM,-0.975,-0.525,0.075
123,09/30/22 09:01:00 AM,-1.025,-0.450,-0.250
124,09/30/22 09:01:30 AM,-0.625,-0.725,0.475
125,09/30/22 09:02:00 AM,-0.675,-0.800,0.300
126,09/30/22 09:02:30 AM,-0.125,-0.850,0.575
127,09/30/22 09:03:00 AM,-0.450,-0.700,0.625
128,09/30/22 09:03:30 AM,-0.925,-0.525,0.250
129,09/30/22 09:04:00 AM,-0.800,-0.600,0.350
130,09/30/22 09:04:30 AM,-0.375,-0.800,0.575
131,09/30/22 09:05:00 AM,-1.000,-0.500,0.100
132,09/30/22 09:05:30 AM,-0.775,-0.675,0.375
133,09/30/22 09:06:00 AM,-0.975,-0.525,-0.100
134,09/30/22 09:06:30 AM,-0.975,-0.475,0.075
135,09/30/22 09:07:00 AM,-0.975,-0.525,0.050
136,09/30/22 09:07:30 AM,0.050,-0.975,0.325
137,09/30/22 09:08:00 AM,-0.800,-0.675,0.300
138,09/30/22 09:08:30 AM,-1.075,-0.325,-0.075
